X1;X2015;X2020;NOGA6;NOGA2.x;NOGA1;Name;DeltaP5b;Wgroup;Cluster;Sektortext;Dienstleistungslevel;Dlnum;Produktionslevel;Owncat;Owncattxt
565;2846;2301;591400;59;5;Kinos;-19.14968377;1;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
566;1599;1555;592000;59;5;Tonstudios, Herstellung von Radiobeiträgen, Verlegen von bespielten Tonträgern und Musikalien;-2.751719825;2;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
567;3956;3760;601000;60;6;Radioveranstalter;-4.954499494;2;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
568;6443;5840;602000;60;6;Fernsehveranstalter;-9.358994257;1;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
569;22710;20514;611000;61;6;Leitungsgebundene Telekommunikation;-9.669749009;1;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
570;3739;3764;612000;61;6;Drahtlose Telekommunikation;0.668627975;2;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
571;325;321;613000;61;6;Satellitentelekommunikation;-1.230769231;2;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
572;1574;1775;619000;61;6;Sonstige Telekommunikation;12.77001271;3;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
573;43650;54396;620100;62;6;Programmierungstätigkeiten;24.6185567;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
574;40488;46494;620200;62;6;Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie;14.8340249;3;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
575;371;487;620300;62;6;Betrieb von Datenverarbeitungsanlagen für Dritte;31.26684636;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
576;6122;8886;620900;62;6;Erbringung von sonstigen Dienstleistungen der Informationstechnologie;45.14864423;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
577;3570;4101;631100;63;6;Datenverarbeitung, Hosting und damit verbundene Tätigkeiten;14.87394958;3;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
578;5246;9415;631200;63;6;Webportale;79.47007244;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
579;936;610;639100;63;6;Korrespondenz- und Nachrichtenbüros;-34.82905983;0;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
580;423;515;639900;63;6;Erbringung von sonstigen Informationsdienstleistungen a. n. g.;21.74940898;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x6;ICT
581;959;1030;641100;64;6;Schweizerische Nationalbank;7.40354536;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
582;217;116;641901;64;6;Institute mit besonderem Geschäftskreis;-46.5437788;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
583;20102;20469;641902;64;6;Kantonalbanken;1.825688986;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
584;39321;25053;641903;64;6;Grossbanken;-36.28595407;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
585;5071;5143;641904;64;6;Regionalbanken und Sparkassen;1.419838296;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
586;11642;12312;641905;64;6;Raiffeisenbanken;5.75502491;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
587;0;0;641906;64;6;Handelsbanken;0;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
588;13679;14957;641907;64;6;Börsenbanken;9.342788216;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
589;16478;13321;641908;64;6;Ausländisch beherrschte Banken;-19.1588785;1;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
590;1086;1115;641909;64;6;Filialen ausländischer Banken;2.670349908;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
591;1015;601;641910;64;6;Privatbankiers;-40.78817734;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
592;9296;8932;641911;64;6;Andere Banken;-3.915662651;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
593;447;174;641912;64;6;Sonstige Kreditinstitute (ohne Spezialkreditinstitute) a. n. g.;-61.0738255;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
594;95;95;642001;64;6;Finanzholdinggesellschaften;0;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
595;2557;2818;642002;64;6;Andere Holdinggesellschaften;10.20727415;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
596;134;137;643000;64;6;Treuhand- und sonstige Fonds und ähnliche Finanzinstitutionen;2.23880597;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
597;1255;1274;649100;64;6;Institutionen für Finanzierungsleasing;1.513944223;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
598;15;29;649201;64;6;Kleinkreditinstitute;93.33333333;4;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
599;1409;1492;649202;64;6;Sonstige Spezialkreditinstitute;5.890702626;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
600;7402;9624;649901;64;6;Investmentgesellschaften;30.01891381;4;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
601;480;612;649902;64;6;Tresorerie innerhalb einer Unternehmensgruppe;27.5;4;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
602;364;377;649903;64;6;Sonstige Finanzierungsinstitutionen a. n. g.;3.571428571;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
603;3487;3705;651100;65;6;Lebensversicherungen;6.251792372;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
604;3223;3227;651201;65;6;Unfallversicherung (SUVA);0.124107974;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
605;19760;21203;651202;65;6;Unfall- und Schadenversicherung;7.302631579;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
606;15040;12917;651203;65;6;Krankenkassen;-14.11569149;1;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
607;2372;2593;651204;65;6;Sonstige Versicherungen (ohne Sozialversicherung) a. n. g.;9.31703204;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
608;4495;2148;652000;65;6;Rückversicherungen;-52.21357063;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
609;5125;5653;653000;65;6;Pensionskassen und Pensionsfonds;10.30243902;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
610;332;248;661100;66;6;Effekten- und Warenbörsen;-25.30120482;0;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
611;1541;1939;661200;66;6;Effekten- und Warenhandel;25.82738482;4;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
612;14406;15054;661900;66;6;Sonstige mit Finanzdienstleistungen verbundene Tätigkeiten;4.498125781;2;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
613;828;717;662100;66;6;Risiko- und Schadensbewertung;-13.4057971;1;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
614;23055;24711;662200;66;6;Tätigkeit von Versicherungsmaklerinnen und -maklern;7.182823682;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
615;6340;6917;662901;66;6;Ausgleichskassen;9.100946372;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
616;4264;7189;662902;66;6;Sonstige mit Versicherungsdienstleistungen und Pensionskassen verbundene Tätigkeiten a. n. g.;68.59756098;4;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
617;1386;1574;663001;66;6;Fondsleitungen;13.56421356;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
618;16502;18528;663002;66;6;Fondsmanagement;12.27729972;3;x;Tertiärsektor (Dienstleistungssektor);Wissensintensive Finanzdienstleistungen;5;0;x7;Finanzwesen
619;9159;10825;681000;68;6;Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen;18.18975871;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
620;1243;1136;682001;68;6;Vermietung und Verpachtung von eigenen oder geleasten Grundstücken;-8.608205953;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
621;10468;11850;682002;68;6;Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen;13.20213985;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
622;13973;15920;683100;68;6;Vermittlung von Grundstücken, Gebäuden und Wohnungen für Dritte;13.9340156;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
623;34819;35180;683200;68;6;Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte;1.036790258;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
624;26955;28659;691001;69;6;Advokatur-, Notariatsbüros;6.32164719;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
625;2694;2858;691002;69;6;Patentanwaltsbüros, Patentverwertung;6.087602079;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
626;53816;56177;692000;69;6;Wirtschaftsprüfung und Steuerberatung, Buchführung, Treuhandgesellschaften;4.387171102;2;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
627;1138;889;701001;70;7;Firmensitzaktivitäten von Finanzgesellschaften;-21.88049209;0;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
628;51106;54056;701002;70;7;Firmensitzaktivitäten von anderen Gesellschaften;5.772316362;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
629;5198;5791;702100;70;7;Public-Relations-Beratung;11.40823394;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
630;49411;71274;702200;70;7;Unternehmensberatung;44.2472324;4;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
631;48829;50592;711101;71;7;Architekturbüros;3.610559299;2;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
632;1547;1756;711102;71;7;Raumplanungsbüros;13.51001939;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
633;1977;2284;711103;71;7;Landschaftsplanungsbüros und Gartenarchitekturbüros;15.52857865;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
634;20974;22185;711201;71;7;Bau-Ingenieurbüros;5.7738152;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
635;6724;7913;711202;71;7;Gebäudetechnik-Ingenieurbüros;17.68292683;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
636;23774;27738;711203;71;7;Sonstige Ingenieurbüros;16.67367713;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
637;3685;3777;711204;71;7;Geometerbüros;2.49660787;2;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
638;11760;12836;711205;71;7;Sonstige technische Beratung und Planung;9.149659864;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
639;9497;9993;712000;71;7;Technische, physikalische und chemische Untersuchung;5.222701906;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
640;5733;6502;721100;72;7;Forschung und Entwicklung im Bereich Biotechnologie;13.41357056;3;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x8;Wissenschaftliche und technische DL
641;17621;22999;721900;72;7;Sonstige Forschung und Entwicklung im Bereich Natur-, Ingenieur-, Agrarwissenschaften und Medizin;30.52040179;4;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x8;Wissenschaftliche und technische DL
642;1344;1308;722000;72;7;Forschung und Entwicklung im Bereich Rechts-, Wirtschafts- und Sozialwissenschaften sowie im Bereich;-2.678571429;2;x;Tertiärsektor (Dienstleistungssektor);Spitzentechnologie nutzende wissensintensive Dienstleistungen;4;High tech knowledge-intensive services;x8;Wissenschaftliche und technische DL
643;17975;16810;731100;73;7;Werbeagenturen;-6.481223922;1;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
644;5039;3838;731200;73;7;Vermarktung und Vermittlung von Werbezeiten und Werbeflächen;-23.83409407;0;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
645;3993;2747;732000;73;7;Markt- und Meinungsforschung;-31.20460806;0;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
646;2260;2774;741001;74;7;Industrie- und Produktdesign;22.74336283;4;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
647;10292;11314;741002;74;7;Grafikdesign und Visuelle Kommunikation;9.930042752;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
648;4602;4925;741003;74;7;Innenarchitektur und Raumgestaltung;7.018687527;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
649;4354;4785;742001;74;7;Fotografie;9.8989435;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
650;423;317;742002;74;7;Fotolabors;-25.05910165;0;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
651;3515;3715;743000;74;7;Übersetzen und Dolmetschen;5.689900427;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
652;8088;9578;749000;74;7;Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten a. n. g.;18.4223541;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x8;Wissenschaftliche und technische DL
653;6329;7548;750000;75;7;Veterinärwesen;19.26054669;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x8;Wissenschaftliche und technische DL
654;2266;2174;771100;77;7;Vermietung von Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger;-4.060017652;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
655;132;274;771200;77;7;Vermietung von Automobilen mit einem Gesamtgewicht von mehr als 3,5 t;107.5757576;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
656;328;366;772100;77;7;Vermietung von Sport- und Freizeitgeräten;11.58536585;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
657;67;31;772200;77;7;Videotheken;-53.73134328;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
658;1836;1611;772900;77;7;Vermietung von sonstigen Gebrauchsgütern;-12.25490196;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
659;70;89;773100;77;7;Vermietung von landwirtschaftlichen Maschinen und Geräten;27.14285714;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
660;985;1223;773200;77;7;Vermietung von Baumaschinen und -geräten;24.16243655;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
661;103;59;773300;77;7;Vermietung von Büromaschinen, Datenverarbeitungsgeräten und -einrichtungen;-42.7184466;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
662;47;96;773400;77;7;Vermietung von Wasserfahrzeugen;104.2553191;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
663;619;244;773500;77;7;Vermietung von Luftfahrzeugen;-60.5815832;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
664;1934;2020;773900;77;7;Vermietung von sonstigen Maschinen, Geräten und beweglichen Sachen a. n. g.;4.446742503;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
665;1429;1668;774000;77;7;Leasing von geistigem Eigentum und ähnlichen Produkten (ohne Copyrights);16.72498251;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
666;8331;8144;781000;78;7;Vermittlung von Arbeitskräften;-2.244628496;2;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
667;96686;108158;782000;78;7;Befristete Überlassung von Arbeitskräften;11.86521316;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
668;2573;2252;783000;78;7;Sonstige Überlassung von Arbeitskräften;-12.47570929;1;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
669;8919;6396;791100;79;7;Reisebüros;-28.28792466;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
670;3884;3636;791200;79;7;Reiseveranstalter;-6.385169928;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
671;481;386;799001;79;7;Reservationsdienst zur Beherbergung von Touristen;-19.75051975;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
672;4781;4159;799002;79;7;Erbringung sonstiger Reservierungsdienstleistungen;-13.00983058;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
673;20374;21878;801000;80;8;Private Wach- und Sicherheitsdienste;7.381957397;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
674;1241;1317;802000;80;8;Sicherheitsdienste mithilfe von Überwachungs- und Alarmsystemen;6.124093473;3;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
675;145;140;803000;80;8;Detekteien;-3.448275862;2;x;Tertiärsektor (Dienstleistungssektor);Marktbezogene wissensintensive Dienstleistungen;2;0;x0;Sonstige DL
676;22941;33147;811000;81;8;Hausmeisterdienste, Facility Management;44.48803452;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
677;61767;63906;812100;81;8;Allgemeine Gebäudereinigung;3.463014231;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
678;2022;1957;812201;81;8;Kaminfeger;-3.214638971;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
679;3134;3585;812202;81;8;Spezielle Reinigung von Gebäuden und Reinigung von Maschinen;14.3905552;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
680;16517;16394;812900;81;8;Reinigung a. n. g.;-0.744687292;2;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
681;26294;29454;813000;81;8;Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen;12.01795086;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
682;1373;1568;821100;82;8;Allgemeine Sekretariats- und Schreibdienste;14.20247633;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
683;2172;1997;821901;82;8;Sekretariats- und Schreibdienste;-8.057090239;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
684;441;329;821902;82;8;Copy Shops;-25.3968254;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
685;4045;3827;822000;82;8;Call Centers;-5.389369592;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
686;5754;4191;823000;82;8;Messe-, Ausstellungs- und Kongressveranstalter;-27.1637122;0;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
687;1683;1581;829100;82;8;Inkassobüros und Auskunfteien;-6.060606061;1;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
688;2174;2574;829200;82;8;Abfüllen und Verpacken;18.39926403;3;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
689;3402;4116;829900;82;8;Erbringung sonstiger wirtschaftlicher Dienstleistungen für Unternehmen und Privatpersonen a. n. g.;20.98765432;4;x;Tertiärsektor (Dienstleistungssektor);Sonstige Dienstleistungen;1;0;x0;Sonstige DL
690;58318;64842;841100;84;8;Allgemeine öffentliche Verwaltung;11.18694057;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
691;27672;31110;841200;84;8;Öffentliche Verwaltung auf den Gebieten Gesundheitswesen, Bildung, Kultur und Sozialwesen;12.42411101;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
692;23884;25508;841300;84;8;Wirtschaftsförderung, -ordnung und -aufsicht;6.799531067;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
693;3270;3136;842100;84;8;Auswärtige Angelegenheiten;-4.097859327;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
694;12887;13001;842201;84;8;Verteidigung;0.8846124;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
695;998;1099;842202;84;8;Zivilschutz;10.12024048;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
696;19366;20435;842301;84;8;Verwaltung der Rechtspflege, Gerichte;5.519983476;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
697;4847;5498;842302;84;8;Verwaltung von Strafvollzugsanstalten;13.43098824;3;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
698;34804;36099;842400;84;8;Öffentliche Sicherheit und Ordnung;3.720836685;2;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
699;2201;2736;842500;84;8;Feuerwehren;24.30713312;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
700;2942;3699;843000;84;8;Alters- und Hinterlassenenversicherung (AHV), Invalidenversicherung (IV), Arbeitslosenversicherung (;25.73079538;4;x;Tertiärsektor (Dienstleistungssektor);Andere wissensintensive Dienstleistungen;3;0;x9;Verwaltung und Erziehung
